,annual_salary,suspect_id
4043,82908,2031365
4044,98772,2700980
4045,83436,2414216
4046,41280,2443306
4047,21168,2207791
4048,91104,2590979
4049,63300,2222881
4050,21780,2582149
4051,99684,2011697
4052,63060,2907821
4053,90888,2707154
4054,119964,2844029
4055,77592,2836217
4056,46332,2305607
4057,114624,2566821
4058,72432,2659667
4059,40872,2222304
4060,58320,2715828
4061,111348,2875008
4062,34404,2411020
4063,95628,2238598
4064,54936,2301250
4065,88656,2530543
4066,27660,2179573
4067,102072,2001998
4068,62352,2930261
4069,89844,2659917
4070,110844,2975148
4071,46788,2280009
4072,19200,2728593
4073,76800,2497070
4074,69492,2964645
4075,37788,2682315
4076,78324,2910081
4077,118128,2169130
4078,86088,2816410
4079,28932,2715191
4080,83328,2508742
4081,109656,2591651
4082,63360,2196840
4083,72324,2471756
4084,33828,2127192
4085,35268,2132535
4086,103560,2161232
4087,34860,2585745
4088,70356,2275172
4089,108324,2838435
4090,64560,2117119
4091,70560,2810310
4092,57576,2245992
4093,106896,2790632
4094,40068,2014614
4095,116832,2100012
4096,34428,2605282
4097,31956,2534231
4098,116604,2523711
4099,80460,2786960
4100,53136,2458228
4101,58416,2055238
4102,108576,2441580
4103,95892,2951800
4104,67140,2696996
4105,20820,2633512
4106,23004,2334288
4107,32676,2126407
4108,116832,2965624
4109,38556,2248995
4110,38772,2654531
4111,43968,2679141
4112,101328,2382756
4113,92148,3939774
4114,44460,3996191
4115,50340,3346842
4116,49824,3618313
4117,44952,3676263
4118,78924,3546786
4119,88332,3098497
4120,55644,3523794
4121,52380,3630373
4122,95556,3682518
4123,97668,3534737
4124,33552,3924705
4125,111108,3100676
4126,115956,3691283
4127,43836,3814381
4128,35424,3436443
4129,67512,3332608
4130,81288,3562001
4131,50976,3921207
4132,66408,3294259
4133,49080,3101857
4134,73092,3243512
4135,29376,3003905
4136,31740,3387537
4137,90780,3438731
4138,64416,3637685
4139,36900,3956851
4140,115044,3517282
4141,85668,3172169
4142,29292,3306788
4143,70836,3553210
4144,29628,3153753
4145,65880,3275287
4146,97536,3592200
4147,27420,3475198
4148,51744,3935783
4149,22044,3545200
4150,30468,3221673
4151,28380,3151915
4152,36264,3955683
4153,19992,3564076
4154,21756,3257200
4155,89544,3277712
4156,90108,3136370
4157,68616,3505469
4158,33648,3265163
4159,109836,3587181
4160,41412,3306286
4161,43536,3718626
4162,114816,3436042
4163,108996,3682176
4164,66144,3397639
4165,42792,3465530
4166,32904,3586112
4167,86736,3164583
4168,50772,3409738
4169,95856,3452200
4170,39288,3796592
4171,67164,3013494
4172,78528,3781109
4173,67572,3610281
4174,19860,3672132
4175,105180,3135038
4176,75168,3629272
4177,98952,3189286
4178,88548,3177820
4179,49512,3725036
4180,99864,3260423
4181,46392,3669584
4182,19908,3977710
4183,109188,3266494
4184,98040,3433806
4185,71352,3364077
4186,89256,3534430
4187,27444,3815261
4188,31824,3953624
4189,83484,3104010
4190,69708,3268187
4191,79440,3132188
4192,32268,3295497
4193,111192,3273499
4194,53052,3069148
4195,73884,3246873
4196,59868,3929634
4197,61896,3459084
4198,90936,3337936
4199,88740,3617644
4200,85764,3281900
4201,115176,3698157
4202,74028,3973899
4203,108864,3676233
4204,58860,3215296
4205,35196,3323110
4206,105864,3433745
4207,39144,3319184
4208,71928,3919393
4209,55152,3119345
4210,23256,3219092
4211,39336,3202917
4212,114108,3086749
4213,78264,3865684
4214,111708,3487915
4215,67476,3270328
4216,29808,3584881
4217,59220,3662689
4218,99996,3271050
4219,106404,3317973
4220,76344,3453562
4221,67884,3154852
4222,26172,3010847
4223,101772,3117620
4224,85776,3209271
4225,69420,3376727
4226,18900,3791671
4227,104268,3719226
4228,54432,3755239
4229,74796,3427186
4230,57684,3042858
4231,71832,3073068
4232,34236,3824537
4233,104100,3323709
4234,92496,3784817
4235,22260,3950795
4236,70884,3922620
4237,92376,3193018
4238,113916,3498066
4239,96144,3610796
4240,69780,3367396
4241,22080,3494582
4242,44844,3195737
4243,117468,3037719
4244,109812,3364622
4245,35580,3174183
4246,116340,3097846
4247,40944,3200520
4248,32256,3780714
4249,18900,3515691
4250,45180,3123749
4251,24300,3966864
4252,24264,3822140
4253,53340,3727908
4254,94908,3896611
4255,105600,3874683
4256,104880,3019437
4257,108288,3661357
4258,49500,3178704
4259,38040,3086689
4260,75684,3479799
4261,39012,3482944
4262,112128,3006580
4263,61956,3145989
4264,63768,3979015
4265,108096,3075408
4266,101028,3351263
4267,20208,3488914
4268,102420,3014930
4269,65508,3996029
4270,74472,3666334
4271,84936,3023654
4272,108372,3708949
4273,110556,3576209
4274,85620,3716664
4275,89076,3463269
4276,67872,3281447
4277,54636,3527466
4278,78828,3240551
4279,29724,3059372
4280,105696,3482031
4281,97068,3835383
4282,107628,3115565
4283,97008,3451950
4284,23604,3312344
4285,37500,3204558
4286,103548,3521092
4287,59160,3282319
4288,100860,3632265
4289,96204,3320094
4290,117324,3429367
4291,43164,3954002
4292,39924,3898501
4293,32820,3895256
4294,69000,3020272
4295,50100,3176398
4296,87912,3456066
4297,116100,3874480
4298,47340,3776850
4299,69036,3138621
4300,71508,3289570
4301,21996,3278553
4302,31164,3082299
4303,64728,3619842
4304,86664,3658583
4305,106584,3208400
4306,48816,3946325
4307,56664,3348564
4308,114612,3309358
4309,105372,3138456
4310,44472,3544494
4311,89652,3259520
4312,20628,3850544
4313,101928,3443747
4314,42276,3935217
4315,79320,3008680
4316,115476,3115785
4317,71412,3932355
4318,50616,3493437
4319,100632,3561322
4320,19368,3316017
4321,87336,3080719
4322,114528,3909653
4323,118176,3019554
4324,39084,3243921
4325,95940,3673057
4326,31572,3371289
4327,59940,3504398
4328,60144,3837329
4329,112296,3059660
4330,34740,3405397
4331,61224,3278243
4332,53700,3647442
4333,81096,3197537
4334,97728,3371539
4335,46248,3520497
4336,102120,3070736
4337,94932,3825786
4338,35280,3470461
4339,40932,3663263
4340,105588,3106500
4341,106728,3790727
4342,26880,3343357
4343,97008,3406356
4344,51216,3984402
4345,111096,3639950
4346,112944,3180552
4347,68796,3497564
4348,34404,3747020
4349,54756,3421107
4350,35112,3039063
4351,57120,3324863
4352,64572,3821430
4353,38004,3178096
4354,75684,3667985
4355,112164,3507841
4356,63336,3226091
4357,74052,3979263
4358,53004,3346055
4359,108960,3654049
4360,94308,3046098
4361,38640,3512046
4362,83064,3754668
4363,107844,3432628
4364,108876,3072231
4365,24804,3142332
4366,39720,3727759
4367,84192,3743172
4368,83220,3721026
4369,45084,3789108
4370,118968,3881469
4371,49044,3830348
4372,94632,3489417
4373,61932,3914228
4374,107052,3390204
4375,114504,3318210
4376,22284,3272489
4377,110916,3585872
4378,105192,3920179
4379,78156,3268141
4380,113820,3541431
4381,44892,3190985
4382,72576,3670470
4383,77808,3406863
4384,27240,3038496
4385,58500,3316761
4386,97008,3594572
4387,27456,3969068
4388,112776,3716918
4389,86340,3685726
4390,105324,3250905
4391,119316,3715888
4392,55884,3831713
4393,47088,3730167
4394,32904,3426965
4395,42216,3149281
4396,61440,3978734
4397,43536,3803548
4398,81468,3373277
4399,47232,3404695
4400,42144,3732958
4401,48096,3530587
4402,104064,3658294
4403,24552,3104324
4404,80292,3039817
4405,68364,3197225
4406,54984,3453361
4407,65040,3882835
4408,119436,3410502
4409,87744,3460180
4410,82896,3807556
4411,54408,3645272
4412,46572,3710096
4413,96624,3162816
4414,46368,3612201
4415,114180,3230662
4416,33336,3559835
4417,47748,3261702
4418,103104,3922431
4419,105204,3090769
4420,76908,3683778
4421,83868,3314441
4422,66360,3785215
4423,45624,3199935
4424,36720,3169704
4425,61992,3225629
4426,65208,3548717
4427,83256,3472926
4428,81108,3917540
4429,50508,3978405
4430,79236,3939582
4431,92640,3476196
4432,87228,3532117
4433,32844,3680777
4434,19548,3361202
4435,42696,3509696
4436,31260,3538788
4437,66432,3191635
4438,77832,3375956
4439,84132,3327447
4440,84684,3988010
4441,65280,3917682
4442,105888,3794966
4443,96852,3060475
4444,49092,3128363
4445,25536,3504017
4446,94368,3961126
4447,28320,3479790
4448,58776,3031632
4449,38508,3873285
4450,115212,3270180
4451,96192,3726906
4452,94620,3663048
4453,82512,3887073
4454,90240,3603933
4455,27948,3905367
4456,90816,3182742
4457,99540,3357786
4458,110832,3150453
4459,37332,3622613
4460,51648,3284320
4461,75744,3972279
4462,110316,3354743
4463,94776,3292306
4464,95100,3982985
4465,71016,3589754
4466,48456,3438536
4467,70788,3402014
4468,83700,3155179
4469,103128,3993257
4470,43392,3158575
4471,110220,3212025
4472,18276,3234175
4473,96228,3968969
4474,98172,3107768
4475,44556,3307699
4476,64740,3443990
4477,48708,3978584
4478,94260,3628268
4479,103740,3321738
4480,92676,3387531
4481,86004,3947332
4482,117540,3259571
4483,56256,3782410
4484,65112,3202624
4485,19368,3710563
4486,106380,3716190
4487,59532,3105328
4488,89760,3036241
4489,76500,3989425
4490,73524,3100235
4491,32112,3435240
4492,53568,3591403
4493,96084,3121567
4494,65136,3108482
4495,119340,3475913
4496,63072,3314865
4497,66516,3145532
4498,49308,3885075
4499,92124,3540996
4500,114900,3245718
4501,119856,3723685
4502,62652,3549856
4503,108228,3087750
4504,70512,3446949
4505,58380,3207290
4506,55488,3467786
4507,79092,3308668
4508,105900,3554100
4509,65400,3417443
4510,118584,3243290
4511,73212,3298635
4512,27660,3426841
4513,91632,3642977
4514,89196,3701524
4515,69852,3385705
4516,72888,3243962
4517,30684,3959469
4518,85572,3877440
4519,108948,3940149
4520,100272,3430922
4521,43980,3188238
4522,36564,3658127
4523,63888,3243183
4524,55692,3926954
4525,80664,3305533
4526,49668,3914004
4527,65796,3965147
4528,116892,3161538
4529,24408,3373288
4530,41808,3030982
4531,110256,3854053
4532,18828,3383216
4533,45552,3352920
4534,93336,3928294
4535,107244,3063742
4536,103152,3417187
4537,117660,3409882
4538,56472,3943287
4539,77820,3253520
4540,55944,3191673
4541,98376,3721791
4542,32772,3147315
4543,18876,3224827
4544,117300,3827247
4545,76200,3779017
4546,111228,3823065
4547,108024,3986186
4548,33324,3148464
4549,79380,3098560
4550,91320,3896390
4551,115140,3500535
4552,53196,3540673
4553,113472,3615441
4554,104256,3895143
4555,109884,3605495
4556,56736,3242482
4557,78348,3397511
4558,84036,3158838
4559,76488,3099597
4560,45852,3936729
4561,98952,3096174
4562,60840,3800113
4563,112392,3136514
4564,113160,3378338
4565,85680,3063685
4566,75336,3456412
4567,51156,3805467
4568,27396,3209618
4569,95040,3284115
4570,67704,3377574
4571,116436,3730623
4572,75240,3264619
4573,42732,3502473
4574,82800,3798361
4575,28920,3837804
4576,87360,3758443
4577,79392,3967313
4578,50580,3306533
4579,84420,3256704
4580,19068,3512407
4581,98580,3108247
4582,89208,3975758
4583,116688,3745678
4584,24816,3579777
4585,111324,3474861
4586,67992,3510875
4587,64272,3912968
4588,106608,3790602
4589,98736,3975514
4590,26244,3564964
4591,35160,3013716
4592,31428,3690154
4593,58056,3448170
4594,113988,3239305
4595,44724,3170487
4596,113124,3571013
4597,49956,3839114
4598,51972,3149400
4599,78048,3019470
4600,84756,3754697
4601,53796,3904089
4602,70020,3100859
4603,73296,3916826
4604,114684,3541249
4605,56604,3839602
4606,32772,3213658
4607,31044,3590401
4608,18348,3764557
4609,56592,3585622
4610,78912,3861479
4611,51144,3231694
4612,97584,3528470
4613,23856,3933774
4614,60240,3274385
4615,74352,3196173
4616,40320,3951466
4617,20148,3096306
4618,89556,3608344
4619,40488,3348105
4620,61548,3867573
4621,58380,3452832
4622,69720,3819681
4623,109116,3693609
4624,49812,3906678
4625,60804,3137799
4626,24900,3443010
4627,87516,3444082
4628,79320,3069683
4629,66984,3625814
4630,58884,3462935
4631,98916,3189157
4632,43872,3416991
4633,94836,3019096
4634,61596,3069645
4635,93048,3242828
4636,108204,3218841
4637,29244,3608499
4638,53460,3752606
4639,80196,3377052
4640,21000,3671575
4641,72252,3132679
4642,93780,3510575
4643,108192,3834714
4644,32196,3362320
4645,50352,3744104
4646,91740,3186094
4647,105504,3122221
4648,85572,3551967
4649,68196,3402229
4650,30636,3366531
4651,109536,3140566
4652,84096,3794283
4653,31608,3931805
4654,94476,3112950
4655,76848,3953105
4656,57876,3493199
4657,115560,3267895
4658,65952,3105029
4659,97320,3394723
4660,94080,3531348
4661,45156,3185668
4662,47496,3862845
4663,81288,3244192
4664,37236,3155650
4665,63708,3966645
4666,117720,3156209
4667,99900,3005663
4668,66108,3280295
4669,81156,3148498
4670,33888,3487600
4671,34848,3861540
4672,75372,3862320
4673,100248,3396239
4674,109308,3106787
4675,92100,3209665
4676,36012,3851853
4677,45552,3636096
4678,55176,3069674
4679,76560,3058701
4680,65784,3195241
4681,50688,3478301
4682,80136,3138595
4683,50988,3991452
4684,48564,3133897
4685,103056,3970570
4686,88992,3296513
4687,76188,3882947
4688,21636,3543559
4689,87456,3813124
4690,112212,3943761
4691,87132,3694669
4692,104316,3581799
4693,97176,3815983
4694,90444,3494563
4695,53868,3558002
4696,84852,3868270
4697,99000,3252300
4698,76428,3684333
4699,52500,3286332
4700,111540,3182672
4701,31212,3073948
4702,59964,3971611
4703,32100,3551807
4704,111672,3007230
4705,79596,3760279
4706,93948,3525415
4707,92760,3789394
4708,89520,3304706
4709,54240,3277705
4710,108324,3237781
4711,109284,3593291
4712,37056,3747847
4713,23652,3705596
4714,50892,3929365
4715,28356,3437815
4716,85380,3345721
4717,18684,3255439
4718,36456,3067254
4719,63240,3552585
4720,68196,3243620
4721,68412,3674946
4722,38016,3946372
4723,23160,3752411
4724,23784,3723360
4725,26736,3059692
4726,113868,3582228
4727,111228,3433056
4728,100932,3806611
4729,88800,3609785
4730,81792,3291610
4731,107724,3713639
4732,21864,3155597
4733,26928,3362225
4734,43932,3333870
4735,101880,3019458
4736,92100,3762620
4737,51444,3963190
4738,24432,3888558
4739,96528,3266730
4740,42828,3083280
4741,69960,3758927
4742,65352,3996483
4743,55272,3404359
4744,34860,3147577
4745,48468,3857394
4746,58092,3113475
4747,72180,3144008
4748,89688,3851466
4749,109632,3593995
4750,37092,3246256
4751,103644,3257657
4752,43080,3227454
4753,102912,3040204
4754,116556,3866917
4755,93528,3075578
4756,99252,3847865
4757,19380,3982000
4758,106848,3793676
4759,72900,3722757
4760,86748,3124169
4761,43176,3557563
4762,28860,3029408
4763,118320,3241186
4764,36444,3647974
4765,80460,3008686
4766,38796,3068309
4767,60276,3972932
4768,42852,3340918
4769,56964,3874475
4770,41808,3505755
4771,91248,3585510
4772,106320,3522849
4773,103524,3506000
4774,53760,3977227
4775,112836,3784807
4776,109404,3809578
4777,56892,3574552
4778,101052,3081108
4779,36156,3452900
4780,92940,3061703
4781,91404,3815968
4782,99024,3903121
4783,72528,3885078
4784,30192,3667486
4785,83832,3537899
4786,32484,3279567
4787,48696,3373582
4788,25536,3216440
4789,102072,3834102
4790,66216,3725654
4791,25740,3480244
4792,78384,3526970
4793,71772,3888792
4794,104268,3034372
4795,68004,3338712
4796,41868,3387927
4797,94692,3815564
4798,26928,3481368
4799,113556,3606661
4800,74172,3420025
4801,112848,3260677
4802,84204,3953586
4803,118752,3712411
4804,24360,3753540
4805,106716,3149919
4806,50676,3943568
4807,23964,3364793
4808,105096,3551975
4809,42372,3578883
4810,64956,3041505
4811,99864,3984874
4812,74532,3723682
4813,116736,3980981
4814,24564,3757403
4815,18948,3298231
4816,98496,3693546
4817,83700,3279553
4818,99240,3177315
4819,68904,3919990
4820,28464,3150304
4821,80556,3102678
4822,86364,3925441
4823,106620,3739085
4824,64284,3389299
4825,68736,3124501
4826,71496,3670106
4827,107520,3087851
4828,41988,3531638
4829,55488,3695968
4830,63396,3722593
4831,65484,3631273
4832,62676,3337913
4833,37440,3994221
4834,61812,3347954
4835,46272,3777736
4836,53904,3221357
4837,65196,3579255
4838,100764,3335091
4839,45900,3058814
4840,30588,3542167
4841,114972,3820687
4842,28632,3241232
4843,90216,3727793
4844,119772,3656624
4845,19908,3949866
4846,54216,3972861
4847,44364,3781292
4848,109620,3658122
4849,18216,3623291
4850,44304,3043323
4851,80772,3065906
4852,23016,3453828
4853,44304,3197258
4854,48756,3091909
4855,40488,3702108
4856,71832,3619766
4857,98400,3797730
4858,73788,3366366
4859,86232,3043280
4860,85392,3562015
4861,95892,3731960
4862,23748,3488850
4863,61596,3140188
4864,35448,3778273
4865,78216,3146525
4866,19572,3961425
4867,76944,3966698
4868,112848,3034890
4869,22680,3874922
4870,53976,3981960
4871,81708,3103503
4872,93612,3012884
4873,118164,3090248
