,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country
2464,69,0,183958,11,2,0,0,4,0,0,8,39
2465,39,4,127772,11,2,12,0,4,3103,0,44,39
2466,48,4,80651,11,0,7,1,4,0,0,55,39
2467,46,4,62793,11,0,12,2,4,0,0,40,39
2468,42,4,191712,9,0,12,1,4,0,1590,40,39
2469,39,6,237532,11,2,12,5,2,0,0,54,6
2470,50,1,20179,12,2,13,0,4,0,0,40,39
2471,24,4,311376,9,4,10,1,4,0,0,40,39
2472,30,4,432565,8,2,13,2,4,0,0,40,2
2473,39,5,329980,9,2,12,0,4,0,2415,60,39
2474,29,6,125190,11,2,3,0,4,0,0,40,39
2475,23,4,342946,1,4,14,3,4,0,0,38,39
2476,21,0,219835,8,4,0,1,4,0,0,40,39
2477,32,4,123429,0,5,3,1,4,0,0,40,39
2478,69,5,69209,9,2,7,0,4,3818,0,30,39
2479,55,4,66356,11,5,6,4,4,0,0,40,39
2480,41,4,195897,15,2,12,0,4,0,0,50,39
2481,44,5,153132,9,2,4,0,4,7688,0,52,39
2482,18,4,230875,1,4,1,1,4,0,0,40,39
2483,74,6,92298,9,2,4,0,4,0,0,10,39
2484,40,4,185145,10,2,10,0,4,0,0,40,39
2485,27,4,297296,11,2,3,0,4,0,0,40,39
2486,75,0,164849,6,2,0,0,2,1409,0,5,39
2487,55,4,145214,11,0,1,1,4,0,0,40,39
2488,52,6,242341,5,2,3,0,0,0,0,40,39
2489,54,4,240542,15,0,12,4,4,0,0,48,39
2490,36,4,104772,11,0,3,4,4,0,0,48,39
2491,76,0,152802,15,2,0,0,4,0,0,8,39
2492,26,4,181666,11,4,6,3,4,0,0,40,39
2493,18,4,415520,1,4,3,3,4,0,0,20,39
2494,38,4,258761,11,0,4,1,4,0,0,50,39
2495,50,4,88842,9,2,14,0,4,7298,0,40,39
2496,19,0,356717,15,4,0,3,4,0,0,25,39
2497,32,4,158438,15,2,4,0,4,0,0,60,39
2498,57,4,206206,9,2,12,0,4,0,0,40,39
2499,20,4,51816,11,4,11,3,2,0,0,40,39
2500,27,4,253814,15,4,1,1,4,0,0,40,39
2501,31,6,161745,9,3,4,1,4,0,1980,60,39
2502,60,4,162947,4,0,7,1,4,0,0,40,33
2503,52,4,163027,11,0,3,4,4,0,0,50,39
2504,61,4,146788,5,2,14,0,4,0,0,40,39
2505,57,6,73309,11,6,3,1,4,0,0,55,39
2506,19,0,143867,15,4,0,3,4,0,0,40,39
2507,59,6,104216,14,2,12,0,4,0,0,25,39
2508,34,6,345705,11,4,3,1,4,0,0,45,39
2509,31,4,133770,7,2,3,1,1,0,0,50,39
2510,42,4,209392,11,0,11,1,2,0,0,35,39
2511,70,4,262345,15,4,1,1,4,0,0,6,39
2512,47,4,277545,9,2,1,0,1,0,0,40,0
2513,47,0,174525,11,2,0,0,4,3942,0,40,0
2514,29,4,490332,15,2,14,0,4,0,0,45,39
2515,27,4,211570,1,4,6,2,2,0,0,40,39
2516,25,4,374918,2,2,8,5,4,0,0,40,39
2517,51,4,106728,9,2,4,0,4,5178,0,60,39
2518,28,4,173649,11,4,8,3,2,0,0,40,0
2519,35,4,174597,9,2,3,0,4,0,0,40,39
2520,36,6,233533,15,2,3,0,4,0,0,60,39
2521,54,0,169785,12,4,0,1,4,0,0,40,39
2522,46,4,133169,8,2,3,0,4,0,0,40,39
2523,52,4,198824,8,5,8,4,4,0,0,35,39
2524,65,4,174056,5,2,7,0,4,0,0,40,39
2525,43,4,188696,8,0,7,1,4,0,0,40,39
2526,41,2,90692,11,0,10,4,1,0,0,40,39
2527,34,4,271933,9,4,4,2,4,0,1741,45,39
2528,47,6,102359,9,2,4,0,4,0,0,30,39
2529,49,1,213668,12,4,4,1,4,0,0,56,39
2530,21,4,294789,15,4,8,1,4,0,0,25,39
2531,20,4,157599,15,4,8,1,4,0,0,25,39
2532,18,2,134935,2,4,11,3,4,0,0,40,39
2533,27,4,466224,15,4,12,1,2,0,0,40,39
2534,34,6,111985,11,2,3,0,4,0,0,50,39
2535,38,4,264627,15,0,1,4,4,0,0,40,39
2536,24,4,213427,11,4,1,1,4,0,0,40,39
2537,34,4,279015,15,4,12,1,4,0,0,65,39
2538,47,4,165937,11,2,7,0,4,0,0,50,39
2539,27,1,188343,11,5,4,4,2,0,0,40,39
2540,63,4,158609,8,6,1,4,4,0,0,8,39
2541,34,4,193036,15,2,1,0,2,0,0,40,39
2542,25,4,198632,15,3,12,1,4,0,0,50,39
2543,54,4,175912,11,6,7,4,4,914,0,40,39
2544,19,0,192773,15,4,0,3,4,0,0,35,39
2545,35,4,101387,11,0,12,1,4,0,0,50,39
2546,24,4,60783,15,2,14,0,4,0,0,70,39
2547,26,4,183224,15,4,1,3,1,0,0,35,39
2548,59,2,100776,8,0,1,1,4,0,0,40,39
2549,43,4,57600,10,3,10,1,4,0,0,40,0
2550,20,4,174063,15,4,8,3,4,0,0,40,39
2551,41,4,306495,11,2,5,0,4,0,0,40,39
2552,51,4,249741,15,2,12,0,4,0,0,40,39
2553,27,4,93021,11,4,1,4,3,0,0,40,39
2554,36,4,49626,11,2,4,0,4,0,0,40,39
2555,25,4,63062,15,4,5,3,4,0,0,60,39
2556,55,4,320835,9,2,12,0,4,0,0,50,39
2557,22,2,123727,15,4,10,1,4,0,0,21,39
2558,58,7,110517,10,2,10,0,1,4064,0,40,19
2559,43,4,149670,15,2,1,5,4,4064,0,15,39
2560,39,4,172425,8,2,1,5,4,0,0,20,39
2561,40,4,216116,6,4,7,4,2,0,0,40,14
2562,46,4,174209,11,0,4,1,4,0,0,45,39
2563,54,1,175083,11,4,1,4,4,0,0,20,39
2564,19,4,129059,15,4,12,3,2,0,0,30,39
2565,24,4,121313,11,2,1,0,4,0,0,40,39
2566,53,0,181317,11,2,0,0,4,0,0,40,39
2567,24,7,166851,12,4,10,1,4,0,0,13,39
2568,29,6,29616,11,4,5,3,4,0,0,65,39
2569,56,5,105582,15,2,4,0,4,7688,0,50,39
2570,54,0,124993,11,2,0,0,4,0,0,40,39
2571,21,0,148509,15,4,0,1,4,0,0,30,39
2572,34,4,230246,6,5,3,1,4,0,0,40,0
2573,56,4,117881,1,0,7,1,4,0,0,40,39
2574,34,4,203408,9,2,10,0,4,7688,0,50,39
2575,19,4,446219,0,4,12,4,2,0,0,40,39
2576,32,5,110331,11,2,12,0,4,0,0,65,39
2577,48,4,207946,11,0,1,4,4,0,0,52,39
2578,67,0,45537,12,2,0,0,2,0,0,40,39
2579,47,4,188330,11,2,14,0,4,0,0,25,39
2580,52,4,147629,11,2,14,0,4,0,0,60,39
2581,40,4,153799,3,3,7,4,4,0,0,40,6
2582,28,4,203776,0,2,3,0,4,0,0,50,39
2583,41,4,168071,9,2,4,0,4,7298,0,50,39
2584,57,4,348430,3,0,3,4,4,0,0,40,32
2585,51,4,103407,11,0,1,1,4,0,0,40,39
2586,26,0,152046,1,4,0,1,4,0,0,35,11
2587,36,4,153205,9,2,10,0,1,0,0,45,0
2588,33,4,326104,15,2,4,0,4,0,0,50,39
2589,46,4,238162,9,2,3,0,4,0,0,45,39
2590,50,4,221336,11,0,1,2,1,0,0,40,30
2591,33,4,180656,15,3,3,1,4,0,0,40,0
2592,77,6,145329,11,4,7,1,4,401,0,20,39
2593,39,4,315776,12,4,4,1,2,8614,0,52,39
2594,67,0,150516,11,6,0,4,4,0,0,3,39
2595,35,4,325802,7,0,6,4,4,0,0,24,39
2596,23,4,133985,0,4,3,3,2,0,0,40,39
2597,37,4,269329,8,0,10,1,4,8614,0,45,39
2598,41,4,183203,11,2,14,0,4,0,0,50,39
2599,60,4,76127,7,2,1,0,4,0,0,35,39
2600,32,4,195891,9,4,1,1,4,0,0,55,39
2601,56,1,162137,11,2,14,0,0,0,0,40,39
2602,45,7,37672,8,0,13,4,4,0,0,40,39
2603,24,4,161708,11,0,4,1,4,0,0,45,39
2604,18,4,80616,0,4,6,3,4,0,0,27,39
2605,31,4,209276,11,2,8,0,3,0,0,40,39
2606,21,0,34443,15,4,0,3,4,0,0,50,39
2607,45,4,192835,9,2,4,0,4,0,1977,55,39
2608,23,4,203240,15,4,8,1,4,0,0,40,39
2609,45,7,102308,15,2,4,0,4,0,0,40,39
2610,18,4,40829,1,4,12,2,0,0,0,25,39
2611,25,4,60726,11,2,14,0,2,0,0,30,39
2612,31,7,116677,11,2,12,0,4,0,0,40,39
2613,19,4,57067,11,4,7,2,4,0,0,45,39
2614,41,4,304906,9,2,4,0,4,0,0,40,39
2615,74,4,101590,14,6,1,1,2,0,0,20,39
2616,27,4,258102,4,4,14,1,4,0,0,40,26
2617,23,4,241185,11,4,1,1,4,0,0,40,39
2618,31,4,124827,8,2,12,0,4,0,0,40,39
2619,40,5,76625,11,2,6,0,4,0,0,40,39
2620,41,1,263339,11,2,14,0,4,0,0,40,39
2621,25,4,135645,12,4,12,1,4,0,0,20,39
2622,42,4,245626,11,2,3,0,0,0,0,60,39
2623,24,4,210781,9,4,3,1,4,0,0,40,39
2624,42,4,235786,7,2,3,0,4,0,0,50,39
2625,45,6,160167,0,2,3,0,4,0,0,70,39
2626,52,1,30731,11,2,4,0,4,7298,0,40,39
2627,34,4,314375,8,0,3,1,4,0,0,40,39
2628,32,4,81528,11,4,6,2,4,0,0,60,39
2629,54,4,182854,11,2,3,0,4,0,0,45,39
2630,42,1,296798,1,4,13,1,4,0,1340,40,39
2631,32,4,194426,9,2,13,0,4,15024,0,40,39
2632,40,0,70645,15,2,0,5,4,0,0,20,39
2633,55,5,141807,9,2,12,0,4,0,0,60,39
2634,66,0,112871,1,4,0,1,4,0,0,30,39
2635,52,7,71344,12,2,10,0,4,0,0,40,39
2636,21,7,341410,15,4,1,1,4,0,0,15,39
2637,33,4,118941,9,2,4,5,4,0,0,40,39
2638,52,0,159755,8,2,0,0,4,0,0,50,39
2639,28,4,128509,4,4,7,1,4,0,0,40,0
2640,27,6,229125,1,2,3,0,4,0,0,40,39
2641,42,2,142756,9,0,10,1,4,0,0,50,39
2642,27,5,243871,15,4,1,3,4,0,0,45,39
2643,47,4,213140,8,2,3,0,4,7688,0,40,39
2644,19,4,196857,11,4,8,1,4,0,0,40,39
2645,46,4,138626,15,2,3,0,4,0,0,40,39
2646,55,6,161334,11,6,8,1,4,0,0,25,27
2647,50,4,273536,5,2,12,0,3,0,0,49,6
2648,32,4,115631,15,4,1,1,4,4101,0,50,39
2649,28,4,185957,11,2,1,5,4,0,0,40,39
2650,23,4,334357,11,4,1,3,2,0,0,40,39
2651,43,4,96102,12,3,4,1,4,0,0,50,39
2652,34,4,213226,9,2,10,0,4,0,0,40,20
2653,19,4,115248,15,4,1,1,1,0,0,40,40
2654,37,4,185061,15,2,4,0,1,0,0,55,39
2655,27,4,147638,9,4,1,2,1,0,0,40,17
2656,18,4,280298,11,4,12,3,4,0,0,24,39
2657,31,4,163516,15,6,1,4,4,0,0,40,39
2658,49,4,277434,11,2,14,0,4,0,0,50,39
2659,26,1,206983,14,2,10,0,4,0,0,60,4
2660,48,4,108993,11,2,3,0,4,0,0,45,39
2661,39,4,288551,11,2,3,0,2,0,0,40,39
2662,41,4,176069,11,5,7,4,4,0,0,40,39
2663,48,7,183486,8,0,10,4,4,0,0,56,39
2664,40,4,163215,9,0,4,1,4,10520,0,40,39
2665,70,4,94692,9,2,12,0,4,0,0,70,39
2666,20,4,118462,11,4,6,3,4,0,0,43,39
2667,38,4,407068,4,2,8,0,4,0,0,75,26
2668,37,6,243587,15,5,8,3,4,0,0,40,5
2669,49,4,23074,15,6,4,1,4,0,0,40,39
2670,51,4,237735,11,2,6,0,4,3103,0,40,39
2671,43,4,188291,3,4,12,3,4,0,0,40,39
2672,38,4,284166,14,4,10,1,4,0,0,50,39
2673,18,0,423460,1,4,0,3,4,0,0,36,39
2674,23,4,287681,5,4,8,1,4,0,0,25,26
2675,34,4,509364,11,2,3,0,4,0,0,40,39
2676,62,0,139391,15,2,0,0,4,0,0,24,39
2677,33,4,91964,15,4,1,4,4,0,0,40,39
2678,31,4,117526,15,4,5,1,4,0,0,45,39
2679,64,4,91343,15,6,13,4,4,0,0,40,39
2680,26,2,336969,9,2,10,0,4,0,0,28,8
2681,55,4,255364,15,2,10,0,4,0,0,40,39
2682,61,2,167670,9,3,10,1,4,0,0,40,39
2683,37,4,211494,11,2,13,0,4,0,0,40,39
2684,78,2,136198,9,2,4,0,4,0,0,15,39
2685,27,1,409815,15,4,1,4,2,0,0,40,39
2686,49,4,188823,11,0,10,1,4,0,0,42,39
2687,55,7,146326,12,2,10,0,4,7688,0,45,39
2688,42,4,154374,9,2,14,0,4,0,0,58,39
2689,22,0,216563,11,4,0,2,4,0,0,40,39
2690,61,4,197286,6,2,3,0,4,0,0,40,39
2691,64,6,100722,9,2,1,0,4,0,0,5,39
2692,46,2,377622,11,2,8,0,4,0,0,40,39
2693,24,4,145964,9,4,4,1,4,0,0,40,39
2694,27,4,358636,15,2,3,0,4,2829,0,70,39
2695,47,4,155489,11,2,14,0,4,7688,0,55,39
2696,18,4,57413,15,0,8,3,4,0,0,15,39
2697,48,4,320421,11,2,12,0,4,0,0,50,39
2698,50,6,174752,11,0,5,1,4,0,0,40,39
2699,40,7,229364,12,0,10,1,4,0,0,45,39
2700,56,6,157486,0,0,12,3,4,0,0,40,39
2701,34,4,92682,11,4,1,1,4,4865,0,40,39
2702,56,1,101338,9,2,12,0,4,0,0,40,39
2703,18,4,132652,1,4,8,3,4,0,0,20,39
2704,21,4,34616,15,4,8,3,4,0,0,25,39
2705,40,4,218903,11,0,13,4,4,0,0,40,39
2706,27,2,204098,11,2,6,2,4,0,0,50,39
2707,52,6,64045,14,2,10,0,4,99999,0,45,39
2708,46,4,189763,11,0,12,1,4,0,0,30,39
2709,23,4,26248,11,4,1,3,4,0,0,40,39
2710,50,4,92079,15,2,13,0,4,0,0,45,39
2711,19,4,280071,15,4,7,2,4,0,0,50,39
2712,20,4,224059,11,4,8,1,4,0,0,40,39
2713,39,4,185520,15,0,4,1,4,8614,0,40,39
2714,24,4,265567,1,4,3,3,4,0,0,35,39
2715,72,4,106890,8,6,1,1,4,0,0,40,39
2716,42,7,39586,12,2,10,5,4,0,0,20,39
2717,42,4,153132,9,0,12,4,4,0,0,45,0
2718,51,4,209912,9,0,4,1,0,0,0,50,39
2719,39,4,144169,11,2,12,0,4,0,0,50,39
2720,40,2,50442,15,4,1,4,0,2977,0,35,39
2721,34,4,89644,15,2,12,0,4,0,0,55,39
2722,19,4,275889,1,4,6,3,4,0,0,40,26
2723,26,4,231638,11,4,4,3,4,0,0,40,39
2724,45,2,224474,9,0,10,4,4,4934,0,50,39
2725,28,4,355259,12,4,10,1,4,0,0,40,39
2726,30,1,68330,9,4,10,1,4,0,0,40,39
2727,32,4,185410,11,4,1,1,4,0,0,40,39
2728,19,4,87653,15,4,8,3,4,0,0,25,39
2729,21,4,286853,11,4,8,3,4,0,0,35,39
2730,54,4,96710,11,2,9,2,2,0,0,20,39
2731,62,4,160143,14,2,10,0,4,0,0,30,39
2732,25,4,186925,15,4,8,1,4,2597,0,48,39
2733,49,5,109705,15,0,4,4,4,0,0,32,39
2734,32,4,94235,11,2,3,0,4,0,0,40,39
2735,26,4,225279,15,4,10,1,4,0,1602,40,0
2736,37,2,297449,11,2,11,0,4,0,0,40,39
2737,58,4,205896,11,0,12,2,4,0,0,40,39
2738,37,4,93717,15,2,1,5,4,7298,0,45,39
2739,41,4,194710,11,4,4,1,4,0,0,40,39
2740,38,4,236391,9,2,4,0,4,7688,0,40,39
2741,47,7,189123,11,2,8,0,4,0,0,40,39
2742,42,4,358677,11,0,8,4,2,0,0,35,39
2743,30,7,199539,11,2,1,0,4,0,1902,40,39
2744,43,4,128170,15,2,12,0,4,7688,0,40,39
2745,34,4,231238,11,2,7,0,2,0,0,40,39
2746,57,4,296152,15,0,4,2,4,594,0,10,39
2747,46,4,166003,1,2,7,0,4,0,0,40,39
2748,32,4,281437,15,2,14,0,4,0,0,55,39
2749,20,4,190231,6,4,7,3,4,0,0,11,27
2750,47,4,122026,8,0,12,1,4,0,0,50,39
2751,55,0,205527,11,0,0,1,4,0,0,20,39
2752,53,6,174102,5,2,4,0,4,4386,0,50,12
2753,43,4,125461,9,2,12,0,4,0,0,65,39
2754,80,6,184335,5,2,5,0,4,0,0,30,39
2755,24,4,211345,15,4,8,3,4,0,0,40,26
2756,43,2,147328,12,2,4,0,4,0,1977,60,39
2757,22,4,222993,11,4,6,3,4,0,0,40,39
2758,40,4,225978,15,5,4,1,2,0,0,40,39
2759,48,4,121124,11,2,4,0,4,0,0,50,39
2760,56,0,656036,11,2,0,0,4,0,0,25,39
2761,34,0,346762,1,0,0,3,4,0,0,84,39
2762,51,4,234057,11,2,3,0,4,0,0,45,39
2763,24,1,306515,11,4,1,1,4,0,0,40,39
2764,19,4,116562,11,4,8,3,4,0,0,40,39
2765,34,4,171159,15,0,1,4,4,0,0,30,39
2766,24,4,199011,11,4,3,3,4,0,0,40,39
2767,41,4,443508,9,2,14,0,4,0,0,48,2
2768,24,4,29810,11,0,12,1,4,0,0,38,39
2769,22,2,238831,15,4,11,3,4,0,0,40,39
2770,32,1,566117,15,0,1,4,4,0,0,40,39
2771,41,4,255044,9,0,4,1,4,0,0,55,39
2772,20,4,436253,15,4,8,3,4,0,0,35,39
2773,31,4,300687,11,4,8,1,2,0,0,40,39
2774,55,4,144071,9,2,13,0,4,0,0,18,39
2775,49,7,133917,10,2,10,0,2,0,1902,60,0
2776,26,4,188767,9,4,12,3,4,0,0,40,39
2777,27,6,300777,11,0,14,1,4,0,0,70,39
2778,35,4,26987,11,5,1,1,4,0,0,40,39
2779,40,4,174395,11,0,8,1,4,0,0,60,12
2780,59,4,90290,15,2,10,0,4,0,0,34,39
2781,61,4,183735,15,2,12,0,4,0,0,45,39
2782,31,4,123273,11,4,12,3,2,0,0,40,39
2783,43,1,186916,12,0,11,1,4,0,0,60,39
2784,61,4,43554,4,4,6,1,2,0,2339,40,39
2785,54,4,178251,7,6,1,4,4,0,0,30,39
2786,30,4,255885,15,2,12,0,4,0,0,50,39
2787,20,4,64292,15,4,12,1,4,0,0,50,39
2788,27,7,194773,12,4,10,1,4,0,0,50,11
2789,44,5,133060,15,0,7,1,4,0,0,60,39
2790,64,4,258006,15,6,1,1,4,0,0,40,5
2791,55,4,92215,11,0,1,1,4,0,0,40,39
2792,34,4,33945,11,0,3,1,4,6849,0,55,39
2793,61,4,153048,11,6,12,1,4,0,0,35,39
2794,28,4,192200,9,2,10,0,4,0,0,40,0
2795,34,4,355571,11,0,7,4,2,0,0,40,39
2796,47,5,139268,14,2,10,0,4,0,1977,60,39
2797,26,4,34402,9,4,1,1,4,0,0,45,39
2798,35,4,25955,1,4,8,4,0,0,0,40,39
2799,36,4,209609,9,2,10,0,4,0,0,38,39
2800,47,4,168283,9,2,10,0,4,0,0,40,39
2801,17,4,295488,1,4,8,3,2,0,0,25,39
2802,35,4,190895,15,2,10,0,4,0,0,60,39
2803,33,4,164190,12,4,10,3,4,0,0,20,39
2804,25,4,216010,7,2,1,5,4,0,0,40,39
2805,18,4,387568,0,4,12,3,4,0,0,10,39
2806,47,7,188386,12,5,10,1,4,0,0,38,39
2807,44,4,174491,11,6,8,4,2,0,0,30,39
2808,41,4,31221,11,0,8,4,4,0,0,30,39
2809,30,4,272451,9,4,1,1,4,0,0,40,39
2810,53,6,152652,15,2,5,0,4,0,0,50,39
2811,53,4,104413,11,6,8,4,2,0,0,20,39
2812,40,4,105936,11,2,12,5,4,5013,0,20,39
2813,24,4,379066,15,4,1,1,4,0,2205,24,39
2814,27,4,214858,9,4,12,3,4,0,0,40,39
2815,50,4,237735,4,2,14,0,4,0,0,37,26
2816,36,4,158592,1,2,3,0,4,0,0,50,39
2817,41,4,237321,3,2,7,0,4,0,0,40,26
2818,41,4,23646,12,4,10,1,4,0,0,40,39
2819,31,4,169240,11,4,8,1,4,0,0,40,39
2820,32,1,454508,9,2,4,0,4,0,0,40,39
2821,22,4,130356,15,4,7,3,4,0,0,48,39
2822,22,4,427686,0,0,3,3,4,0,0,40,39
2823,18,2,36411,2,4,10,3,4,0,0,30,39
2824,39,4,548510,9,2,10,0,2,0,0,30,39
2825,38,4,187264,11,2,4,5,4,0,0,55,39
2826,35,7,140752,11,2,3,0,4,0,0,40,39
2827,23,4,325596,15,4,7,1,4,0,0,40,39
2828,54,6,175804,9,2,4,0,4,0,0,40,39
2829,36,4,107302,12,2,10,0,4,0,0,60,39
2830,63,2,41161,11,2,4,0,4,0,0,55,39
2831,39,4,401832,15,2,4,0,4,0,0,48,39
2832,57,6,353808,15,2,12,0,4,0,0,60,39
2833,58,5,349910,14,2,10,0,4,0,1977,50,39
2834,29,4,161478,9,4,1,1,1,0,0,40,24
2835,17,4,400225,1,4,12,3,4,0,0,20,39
2836,40,4,367533,11,0,3,1,4,0,0,40,39
2837,69,6,69306,15,2,8,5,4,0,0,15,39
2838,28,4,270366,0,0,12,1,4,0,0,40,39
2839,38,4,103751,6,2,3,0,4,0,0,40,39
2840,44,4,75227,14,4,10,1,4,14084,0,40,39
2841,45,2,132563,14,0,10,4,2,0,1726,40,39
2842,33,7,79580,9,2,1,0,2,0,0,40,39
2843,41,2,344624,15,2,8,0,4,0,1485,40,39
2844,37,5,186359,11,2,12,0,4,7688,0,60,39
2845,50,4,121685,15,2,12,0,4,0,0,45,39
2846,48,4,75104,9,2,10,0,4,0,0,50,39
2847,26,0,188343,11,4,0,4,2,0,0,40,39
2848,36,4,246449,15,2,4,0,4,0,0,60,39
2849,21,4,85088,15,4,8,3,4,0,0,37,39
2850,37,4,545483,7,2,5,0,4,0,0,40,39
2851,20,7,243986,15,4,10,3,4,0,0,20,39
2852,54,6,32778,11,2,12,5,4,0,0,30,39
2853,28,4,369114,11,5,12,2,4,0,0,40,39
2854,27,4,217200,15,4,10,1,4,0,0,40,39
2855,33,4,149220,8,4,8,4,2,0,0,40,39
2856,46,0,162034,11,2,0,0,4,0,0,40,39
2857,28,0,157813,1,0,0,4,4,0,0,58,2
2858,17,0,179715,0,4,0,3,4,0,0,40,39
2859,40,6,335549,14,4,10,1,4,0,2444,45,39
2860,47,4,102308,12,2,12,0,4,0,0,40,39
2861,44,4,367749,3,4,7,1,4,0,0,40,8
2862,25,4,98281,2,4,6,4,4,0,0,43,39
2863,35,4,115792,9,2,10,0,4,0,0,55,39
2864,29,4,277788,15,2,12,5,4,0,0,25,39
2865,30,4,103435,11,0,7,4,4,0,0,40,39
2866,30,4,37646,15,2,6,0,4,0,0,40,39
2867,56,6,385632,5,0,8,4,4,0,0,40,39
2868,25,6,210278,9,4,10,3,4,0,0,30,39
2869,28,4,335357,11,4,6,3,2,0,0,40,39
2870,43,6,272165,6,2,3,0,4,0,0,40,39
2871,47,2,148995,11,2,11,0,4,0,0,60,39
2872,46,6,113434,9,2,3,0,4,0,0,40,39
2873,41,7,132551,12,0,10,4,4,0,0,35,39
2874,38,1,115433,7,2,1,5,4,7688,0,33,39
2875,29,4,227890,11,4,11,2,2,0,0,40,39
2876,25,4,503012,4,4,3,1,4,0,0,40,26
2877,56,4,250873,1,2,3,0,4,0,0,45,39
2878,31,4,407930,5,2,6,0,4,0,0,40,39
2879,22,4,148187,1,4,8,2,4,0,0,40,39
2880,31,4,159322,11,4,6,2,4,0,0,40,39
2881,28,4,334368,15,5,1,1,4,0,0,40,39
2882,53,4,196328,9,2,4,0,2,0,0,40,39
2883,45,4,270842,12,0,4,1,4,0,0,50,39
2884,71,4,235079,13,6,3,4,2,0,0,10,39
2885,65,0,327154,11,6,0,4,4,0,0,40,39
2886,39,4,188391,11,2,3,0,4,7298,0,50,39
2887,19,1,30559,11,1,12,5,4,0,0,40,39
2888,34,2,255098,9,0,10,4,4,0,0,40,39
2889,36,4,248010,11,2,1,0,4,0,0,45,39
2890,40,4,174515,11,3,8,3,4,0,0,40,39
2891,90,4,171956,15,5,1,3,4,0,0,40,33
2892,56,4,193130,14,2,4,0,4,0,0,16,39
2893,21,4,108670,11,4,10,1,4,0,0,40,39
2894,48,4,186172,9,2,4,0,4,0,0,45,39
2895,45,4,348854,15,5,1,4,4,0,0,27,39
2896,46,4,271828,11,2,7,0,4,0,0,40,39
2897,64,4,148606,0,5,8,1,4,0,0,35,39
2898,29,2,123983,12,4,10,3,1,0,0,40,36
2899,22,4,24896,11,0,13,4,4,0,0,30,11
2900,47,4,573583,11,2,14,0,4,0,0,48,22
2901,67,5,106175,9,2,4,0,4,0,2392,75,39
2902,43,4,307767,11,2,6,0,4,0,0,40,39
2903,42,4,200574,15,2,12,0,4,0,0,40,39
2904,31,4,59083,15,2,8,0,4,0,1672,50,39
2905,53,4,358056,1,0,8,4,4,0,0,40,39
2906,81,4,114670,6,6,9,1,2,2062,0,5,39
2907,33,2,262042,11,0,1,3,4,0,1138,40,39
2908,17,4,206010,2,4,8,3,4,0,0,8,39
2909,55,5,183869,14,2,4,0,4,0,0,50,0
2910,28,4,159001,11,4,6,3,4,0,0,30,39
2911,24,4,155818,15,4,12,3,4,0,0,40,39
2912,40,4,96055,11,5,1,4,4,0,0,45,39
2913,30,2,131776,12,4,1,1,4,0,0,40,39
2914,24,4,228613,1,4,7,4,4,0,0,40,39
2915,26,4,198163,12,2,12,5,4,0,0,40,39
2916,38,4,37028,15,0,12,4,4,0,0,38,39
2917,30,4,177304,11,2,13,0,4,0,0,40,39
2918,33,4,144064,9,2,4,0,4,0,0,50,39
2919,40,4,146659,11,2,12,0,4,0,0,60,39
2920,63,6,26904,11,2,5,0,4,0,0,98,39
2921,23,4,238917,5,4,3,2,4,0,0,36,39
2922,56,4,170148,11,0,3,4,2,0,0,40,39
2923,42,6,27821,8,2,4,0,4,0,0,60,39
2924,40,4,220460,11,4,3,1,4,0,0,40,2
2925,49,4,101320,7,2,12,5,4,0,1902,40,39
2926,35,4,173858,11,3,3,1,1,0,0,40,0
2927,52,4,91048,11,0,7,3,2,0,0,35,39
2928,28,4,298696,9,4,1,3,4,0,0,40,39
2929,35,4,207202,0,2,14,0,4,0,0,70,39
2930,21,0,230397,15,4,0,3,4,0,0,5,39
2931,43,6,180599,11,4,3,1,4,0,0,35,39
2932,32,0,199046,8,4,0,4,4,0,0,2,39
2933,29,6,132686,14,4,10,3,4,0,0,50,22
2934,23,4,240063,9,4,7,3,4,0,0,25,39
2935,50,2,177705,15,2,1,0,4,0,1740,48,39
2936,34,4,511361,15,4,8,3,2,0,0,40,39
2937,19,4,89397,11,4,8,3,4,0,0,40,39
2938,47,4,239439,1,2,7,5,2,0,0,40,39
2939,37,6,36989,15,2,5,0,4,0,0,40,39
2940,25,4,76978,11,4,12,4,2,0,0,35,39
2941,75,4,200068,15,2,4,0,4,0,0,35,39
2942,24,4,454941,11,2,3,0,4,0,0,40,39
2943,28,7,107218,9,4,13,3,1,0,0,20,39
2944,17,2,182070,1,4,8,3,4,0,0,16,39
2945,31,4,176360,11,4,3,3,2,0,0,40,39
2946,31,4,452405,13,4,8,2,4,0,0,35,26
2947,18,0,297396,11,4,0,3,4,0,0,10,39
2948,45,4,84790,9,2,10,0,4,0,0,55,39
2949,31,4,186787,11,4,3,3,4,0,0,42,39
2950,27,4,169662,9,2,10,0,4,0,0,42,39
2951,48,4,125933,15,6,4,4,2,0,1669,38,39
2952,22,0,35448,11,2,0,5,4,0,0,22,39
2953,34,4,225548,9,2,11,0,2,0,0,30,39
2954,26,4,240842,11,4,7,4,2,0,0,40,39
2955,53,4,103931,15,2,10,0,4,0,0,40,39
2956,60,4,232618,9,2,4,0,4,0,0,35,39
2957,49,2,288548,12,5,10,4,4,0,0,50,39
2958,40,4,220609,15,0,4,1,4,0,0,40,39
